experiment,scenario,run_id,tick,carla_frame,simulation_time_s,ego_speed_mps,ego_acceleration_mps2,ground_truth_object_type,distance_to_object_m,camera_vehicle_pixels,camera_pedestrian_pixels,camera_traffic_light_pixels,bev_vehicle_pixels,bev_walker_pixels,bev_stop_sign_pixels,bev_light_green_pixels,bev_light_yellow_pixels,bev_light_red_pixels,prob_speed_0,prob_speed_2,prob_speed_3,prob_speed_6,pred_target_speed_mps,decided_action,previous_action,decision_changed,throttle,brake,steer,target_point_x,target_point_y,road_command,expected_perception,actual_perception,perception_correct,expected_safe_action,action_correct,timely_action,collision,time_to_collision_s
Object in Road,Pedestrian,run_3,65,181300,3.25,6.026260123794086,2.962926606948875,pedestrian,16.698931142687798,153,105,0,0,0,0,0,0,0,6.646147880928766e-07,2.805637450364884e-05,0.0002746323880273849,0.9996967315673828,5.99906063079834,go_fast,go_fast,False,0.05624999850988388,0.0,0.06300000101327896,36.18263244628906,3.2012438774108887,LANEFOLLOW,walker,none,False,stop,False,,False,2.833080129764254
Object in Road,Pedestrian,run_3,70,181305,3.5,5.4773963899169384,2.3010503374300932,pedestrian,15.288289472460747,5,81,0,43,0,0,0,0,0,3.6766809330401884e-07,1.256643190572504e-05,0.0001429020776413381,0.9998441934585571,5.999519348144531,go_fast,go_fast,False,0.75,0.0,-0.04500000178813934,34.84867858886719,1.694048523902893,LANEFOLLOW,walker,none,False,stop,False,,False,2.857592439268788
Object in Road,Pedestrian,run_3,75,181310,3.75,5.314036502932912,1.4147555710151947,pedestrian,13.996051236987114,122,13,0,35,0,0,0,0,0,3.155381023134396e-07,1.1912356058019213e-05,0.0002279190084664151,0.9997598528862,5.999266624450684,go_fast,go_fast,False,0.75,0.0,0.008999999612569809,33.50541687011719,2.047081470489502,LANEFOLLOW,walker,none,False,stop,False,,False,2.7433770066926555
Object in Road,Pedestrian,run_3,80,181315,4.0,6.111234689006183,3.9903979739887188,pedestrian,12.61752264201641,44,204,0,37,0,0,0,0,0,3.4298228257512164e-08,8.956567762652412e-05,4.6967784328444395e-06,0.9999057054519653,5.999627590179443,go_fast,go_fast,False,0.0,0.0,0.04399999976158142,32.08479309082031,2.0492448806762695,LANEFOLLOW,walker,none,False,stop,False,,False,2.151532749273285
Object in Road,Pedestrian,run_3,85,181320,4.25,6.359706261091126,1.4035419621746446,pedestrian,11.072321340441704,0,328,0,42,0,0,0,0,0,2.1926575755060185e-07,0.05081116035580635,0.0020511960610747337,0.9471374750137329,5.790600776672363,go_fast,go_fast,False,0.06875000149011612,0.0,-0.009999999776482582,30.5275936126709,1.335762619972229,LANEFOLLOW,walker,none,False,stop,False,,False,1.8142121786974377
Object in Road,Pedestrian,run_3,90,181325,4.5,5.894889975758332,2.0641721494852456,pedestrian,9.602152273058891,0,625,0,42,0,0,0,0,0,1.1279605161007566e-07,0.023189691826701164,7.676080713281408e-05,0.9767334461212158,5.907010555267334,go_fast,go_fast,False,0.14207327365875244,0.0,-0.12800000607967377,28.995121002197266,1.3359624147415161,LANEFOLLOW,walker,none,False,stop,False,,False,1.7289498769844596
Object in Road,Pedestrian,run_3,95,181330,4.75,5.396728832128133,2.292986898769811,pedestrian,8.302162572741508,0,789,0,0,0,0,0,0,0,3.463458710939449e-07,0.03456087037920952,1.0192673471465241e-05,0.9654285907745361,5.861723899841309,go_fast,go_fast,False,0.75,0.0,0.2150000035762787,27.49227523803711,2.745452880859375,LANEFOLLOW,walker,none,False,stop,False,,False,1.7420142816348947
Object in Road,Pedestrian,run_3,100,181335,5.0,5.277154756325765,3.1848878846339304,pedestrian,7.10000841319561,431,209,0,0,0,0,0,0,0,1.7909535472426796e-06,0.22432027757167816,3.7723368677688995e-06,0.7756742238998413,5.102696895599365,go_fast,go_fast,False,0.0,0.0,-0.014999999664723873,26.286434173583984,1.4462255239486694,LANEFOLLOW,walker,none,False,stop,False,,False,1.4396456917726017
Object in Road,Pedestrian,run_3,105,181340,5.25,5.388969315446769,1.2924817832995066,pedestrian,5.8760480135679245,905,0,0,0,0,0,0,0,0,5.359752321965061e-07,9.147811397269834e-06,1.5890002202922915e-07,0.9999901056289673,5.999959468841553,go_fast,go_fast,False,0.75,0.0,-0.054999999701976776,24.952104568481445,0.9477317333221436,LANEFOLLOW,walker,none,False,stop,False,,False,1.2574387507785207
Object in Road,Pedestrian,run_3,110,181345,5.5,5.3287868001446625,1.6408564841845565,pedestrian,4.782799169421196,1898,0,0,0,0,0,0,0,0,3.514227273626602e-07,3.1657968065701425e-05,1.5615817119396525e-06,0.9999663829803467,5.999866485595703,go_fast,go_fast,False,0.75,0.0,-0.04399999976158142,23.604299545288086,1.5387089252471924,LANEFOLLOW,walker,none,False,stop,False,,False,1.1607031831515318
Object in Road,Pedestrian,run_3,115,181350,5.75,6.1200838476601245,3.0894906481577133,pedestrian,3.7832020968198776,2753,0,0,0,0,0,0,0,0,6.7115784077032e-06,9.076384230866097e-06,1.4168514326229342e-06,0.9999828338623047,5.999919414520264,go_fast,go_fast,False,0.0,0.0,-0.10100000351667404,22.133220672607422,2.0905115604400635,LANEFOLLOW,walker,none,False,stop,False,,False,1.027707553217325
Object in Road,Pedestrian,run_3,120,181355,6.0,6.474724789041597,2.0914231769516936,pedestrian,3.1370596140623093,0,0,0,0,0,0,0,0,0,1.0152571121579967e-06,8.779139761827537e-07,3.8984998695923423e-07,0.9999977350234985,5.9999895095825195,go_fast,go_fast,False,0.056554246693849564,0.0,0.0689999982714653,20.36298370361328,3.236572504043579,LANEFOLLOW,walker,none,False,stop,False,,False,3.110345858146752
Object in Road,Pedestrian,run_3,125,181360,6.25,5.943970557371721,2.4494586008174783,pedestrian,3.1848787516355515,0,0,0,0,0,0,0,0,0,4.629643512998882e-07,2.3860666260588914e-06,1.5948867257975508e-06,0.9999955892562866,5.999982833862305,go_fast,go_fast,False,0.40362751483917236,0.0,0.013000000268220901,18.858619689941406,2.9388115406036377,LANEFOLLOW,walker,none,False,stop,False,,False,
Object in Road,Pedestrian,run_3,130,181365,6.5,5.626908490471868,0.5170806982768753,pedestrian,3.7836367338895798,0,0,0,0,0,0,0,0,0,7.262258350237971e-07,3.3509322747704573e-06,1.904920395645604e-06,0.9999940395355225,5.999976634979248,go_fast,go_fast,False,0.75,0.0,0.00800000037997961,17.459569931030273,2.7003824710845947,LANEFOLLOW,walker,none,False,stop,False,,False,
Object in Road,Pedestrian,run_3,135,181370,6.75,6.013321645018393,3.0351036484706295,pedestrian,4.739180967211723,0,0,0,0,0,0,0,0,0,3.676398989682639e-07,9.615292810849496e-07,3.345318759784277e-07,0.9999983310699463,5.999992847442627,go_fast,go_fast,False,0.0,0.0,-0.03500000014901161,16.036083221435547,2.615579605102539,LANEFOLLOW,walker,none,False,stop,False,,False,
Object in Road,Pedestrian,run_3,140,181375,7.0,6.1804817172859705,1.3234521395550392,pedestrian,5.9994963854551315,0,0,0,0,0,0,0,0,0,6.843873165962577e-07,1.2427982483131927e-06,5.789025294689054e-07,0.9999974966049194,5.999989032745361,go_fast,go_fast,False,0.05177031829953194,0.0,0.012000000104308128,14.439294815063477,2.868905544281006,LANEFOLLOW,walker,none,False,stop,False,,False,
Object in Road,Pedestrian,run_3,145,181380,7.25,5.707109642811525,2.1175799026588438,pedestrian,7.30885212123394,9,0,0,0,0,0,0,0,0,4.7103787892410764e-07,1.2595100997714326e-06,5.690228022103838e-07,0.9999977350234985,5.999990940093994,go_fast,go_fast,False,0.75,0.0,0.03700000047683716,12.957237243652344,2.8466989994049072,LANEFOLLOW,walker,none,False,stop,False,,False,
Object in Road,Pedestrian,run_3,150,181385,7.5,5.577058126450581,1.485319900130949,pedestrian,8.570973798632622,0,0,0,0,0,0,0,0,0,5.741472932641045e-07,1.3492328889697092e-06,1.345505211247655e-06,0.9999967813491821,5.999987602233887,go_fast,go_fast,False,0.75,0.0,0.07900000363588333,11.61583137512207,2.6298367977142334,LANEFOLLOW,walker,none,False,stop,False,,False,
Object in Road,Pedestrian,run_3,155,181390,7.75,6.373570852658834,4.017551849027648,pedestrian,9.939816877245903,10,0,0,0,0,0,0,0,0,4.459999445316498e-07,1.3884916825190885e-06,2.7677586444951885e-07,0.9999978542327881,5.999990940093994,go_fast,go_fast,False,0.0,0.0,-0.02500000037252903,10.2214937210083,2.174583673477173,LANEFOLLOW,walker,none,False,stop,False,,False,
Object in Road,Pedestrian,run_4,0,185926,0.0,1.470000147819519,9.80000114440918,pedestrian,29.843435689806938,813,0,0,0,0,0,0,0,0,8.3293758734726e-07,7.901625940576196e-05,3.0500211778416997e-06,0.9999171495437622,5.999670505523682,go_fast,stop,True,0.75,0.0,0.0,49.75056457519531,-0.13987688720226288,LANEFOLLOW,none,none,True,go,False,,False,
Object in Road,Pedestrian,run_4,5,185931,0.25,0.7380870580685825,26.53016853370036,pedestrian,29.85652582347393,65,0,0,65,0,0,0,0,0,1.9046032093683607e-06,3.6855824873782694e-05,2.139998287020717e-06,0.9999591112136841,5.999835014343262,go_fast,go_fast,False,0.75,0.0,0.0,49.75056457519531,-0.13987688720226288,LANEFOLLOW,none,none,True,go,False,,False,
Object in Road,Pedestrian,run_4,10,185936,0.5,0.2014345079660582,0.6454357505135275,pedestrian,29.85585443675518,0,0,0,65,0,0,0,0,0,1.137713866228296e-06,2.8115340683143586e-05,3.8094706269475864e-06,0.9999669790267944,5.999869346618652,go_fast,go_fast,False,0.75,0.0,0.0,49.75056457519531,-0.13987688720226288,LANEFOLLOW,none,none,True,go,False,,False,
Object in Road,Pedestrian,run_4,15,185941,0.75,2.5741028304870524,6.752467159318818,pedestrian,29.478340551257133,26,0,0,69,0,0,0,0,0,3.8567071669604047e-07,2.697347736102529e-05,2.0267514173610834e-06,0.999970555305481,5.999883651733398,go_fast,go_fast,False,0.75,0.0,-0.5040000081062317,49.373722076416016,-0.1396486759185791,LANEFOLLOW,none,none,True,go,False,,False,11.520692711324838
Object in Road,Pedestrian,run_4,20,185946,1.0,3.755077530019992,6.261944132336967,pedestrian,28.68997423350811,24,0,0,0,0,0,0,0,0,1.0810421144924476e-06,2.5749710403033532e-05,1.7248795529667404e-06,0.9999713897705078,5.999885082244873,go_fast,go_fast,False,0.75,0.0,-0.37700000405311584,48.42159652709961,3.9757280349731445,LANEFOLLOW,none,none,True,go,False,,False,8.204769263978674
Object in Road,Pedestrian,run_4,25,185951,1.25,4.9302667474049215,5.141882982904659,pedestrian,27.66600076854229,78,0,0,0,0,0,0,0,0,1.8056290400636499e-06,1.2561024050228298e-05,2.615280664031161e-06,0.9999830722808838,5.999931335449219,go_fast,go_fast,False,0.75,0.0,-0.29100000858306885,46.233299255371094,11.140313148498535,LANEFOLLOW,none,none,True,go,False,,False,6.260418580608633
Object in Road,Pedestrian,run_4,30,185956,1.5,5.541030529847043,2.557965288676786,pedestrian,26.469166204333305,0,0,0,54,0,0,0,0,0,1.2830696505261585e-06,2.641253331603366e-06,4.59103603134281e-07,0.9999955892562866,5.9999799728393555,go_fast,go_fast,False,0.75,0.0,-0.16200000047683716,42.93936538696289,17.4491024017334,LANEFOLLOW,none,none,True,go,False,,False,5.60996682482274
Object in Road,Pedestrian,run_4,35,185961,1.75,6.680669011314456,5.242856475618923,pedestrian,25.163095876574516,29,0,0,0,0,0,0,0,0,2.76168757409323e-05,8.191569577320479e-06,1.3180275573176914e-06,0.9999629259109497,5.99979829788208,go_fast,go_fast,False,0.0,1.0,0.019999999552965164,39.58731460571289,21.44000816345215,LANEFOLLOW,none,none,True,go,False,,False,4.61606574045957
Object in Road,Pedestrian,run_4,40,185966,2.0,6.377197212666869,5.621738073624234,pedestrian,23.749708577990532,0,0,0,0,0,0,0,0,0,7.850208021409344e-06,1.9537124899215996e-05,2.2286587864073226e-06,0.9999704360961914,5.999868392944336,go_fast,go_fast,False,0.04374999925494194,0.0,0.18799999356269836,37.74613571166992,21.755403518676758,LANEFOLLOW,none,none,True,go,False,,False,4.455423724193942
Object in Road,Pedestrian,run_4,45,185971,2.25,5.645401292922268,2.694969599803117,pedestrian,22.462026998400688,43,0,0,0,0,0,0,0,0,1.988549229281489e-06,1.591626278241165e-05,6.862801910756389e-06,0.9999752044677734,5.999903678894043,go_fast,go_fast,False,0.75,0.0,0.2150000035762787,37.75843811035156,18.92425537109375,LANEFOLLOW,none,none,True,go,False,,False,4.447026509241866
Object in Road,Pedestrian,run_4,50,185976,2.5,5.53664497548554,2.596103321585469,pedestrian,21.22014658153057,23,21,0,0,0,0,0,0,0,1.2627233445527963e-06,8.409598194702994e-06,6.206581929291133e-06,0.9999841451644897,5.999939918518066,go_fast,go_fast,False,0.75,0.0,0.2070000022649765,38.17448425292969,14.828718185424805,LANEFOLLOW,none,none,True,go,False,,False,4.115460778817019
Object in Road,Pedestrian,run_4,55,185981,2.75,6.3806745285526985,3.854090069837177,pedestrian,19.807295247912407,0,0,0,0,0,0,0,0,0,3.2644313705532113e-06,9.166218660539016e-06,1.1074742360506207e-05,0.9999765157699585,5.999910354614258,go_fast,go_fast,False,0.0,0.0,0.17900000512599945,38.074684143066406,10.514548301696777,LANEFOLLOW,none,none,True,go,False,,False,3.2530957506735487
Object in Road,Pedestrian,run_4,60,185986,3.0,6.505306391833444,2.973061349369376,pedestrian,18.229820653796196,381,93,0,0,0,0,0,0,0,4.0648282606525754e-07,6.151980414870195e-06,2.2136708139441907e-05,0.9999712705612183,5.999906063079834,go_fast,go_fast,False,0.05624999850988388,0.0,0.14100000262260437,37.335914611816406,6.417915344238281,LANEFOLLOW,none,none,True,go,False,,False,2.8915553884235425
Object in Road,Pedestrian,run_4,65,185991,3.25,6.019797692773616,2.8718420971742114,pedestrian,16.69982187449932,125,90,0,0,0,0,0,0,0,5.767257107436308e-07,3.21850529871881e-05,0.0004621254629455507,0.9995051622390747,5.998481750488281,go_fast,go_fast,False,0.05624999850988388,0.0,0.06199999898672104,36.17489242553711,3.287001371383667,LANEFOLLOW,walker,none,False,stop,False,,False,2.836685776313964
Object in Road,Pedestrian,run_4,70,185996,3.5,5.467001065932201,2.3581067506277527,pedestrian,15.292139455676079,14,55,0,46,0,0,0,0,0,3.663911911644391e-07,1.4528351130138617e-05,0.00018485529290046543,0.9998002648353577,5.999385356903076,go_fast,go_fast,False,0.75,0.0,-0.035999998450279236,34.8487663269043,1.7423967123031616,LANEFOLLOW,walker,none,False,stop,False,,False,2.8650223003462405
Object in Road,Pedestrian,run_4,75,186001,3.75,5.307720204019202,1.3561527748542295,pedestrian,14.000942632555962,138,9,0,34,0,0,0,0,0,2.8254609674149833e-07,9.624990525480825e-06,0.0002019502135226503,0.9997881054878235,5.999353885650635,go_fast,go_fast,False,0.75,0.0,0.00800000037997961,33.51064682006836,2.0245680809020996,LANEFOLLOW,walker,none,False,stop,False,,False,2.744011138192251
Object in Road,Pedestrian,run_4,80,186006,4.0,6.1074412110125325,4.019415275021476,pedestrian,12.623235151171684,4,266,0,34,0,0,0,0,0,5.579709849712344e-08,0.00035242916783317924,1.955227526195813e-05,0.999627947807312,5.998530864715576,go_fast,go_fast,False,0.0,0.0,0.04699999839067459,32.0939826965332,1.9835944175720215,LANEFOLLOW,walker,none,False,stop,False,,False,2.153424442765805
Object in Road,Pedestrian,run_4,85,186011,4.25,6.3557951272304,1.3680074754002576,pedestrian,11.07823221385479,1,366,0,33,0,0,0,0,0,3.102930463683151e-07,0.061346448957920074,0.0012041154550388455,0.9374491572380066,5.750999927520752,go_fast,go_fast,False,0.0,1.0,-0.014000000432133675,30.53653907775879,1.2726235389709473,LANEFOLLOW,walker,none,False,stop,False,,False,1.8145075092667364
Object in Road,Pedestrian,run_4,90,186016,4.5,3.862108210710155,26.790325262806554,pedestrian,9.707475110888481,0,552,0,30,0,0,0,0,0,1.8884909991356835e-07,0.8960850834846497,0.00010100438521476462,0.10381367057561874,2.4153552055358887,slow,go_fast,True,0.0,1.0,0.06400000303983688,29.109447479248047,1.269075632095337,LANEFOLLOW,walker,none,False,stop,False,,False,2.6636095892999
Object in Road,Pedestrian,run_4,95,186021,4.75,0.0007627146937936735,0.0026806433916713845,pedestrian,9.460052892565727,35,501,0,16,0,0,0,0,0,1.982698876190625e-07,0.9990895986557007,3.1280601433536503e-06,0.0009071101085282862,2.003631353378296,slow,slow,False,0.75,0.0,-0.013000000268220901,28.852195739746094,1.230293869972229,LANEFOLLOW,walker,none,False,stop,False,,False,
Object in Road,Pedestrian,run_4,100,186026,5.0,0.5554904022668823,4.295358398067504,pedestrian,9.419910833239555,4,642,0,20,0,0,0,0,0,1.964762930128927e-07,0.9995768666267395,1.9958072243753122e-06,0.00042081865831278265,2.0016846656799316,slow,slow,False,0.75,0.0,0.4059999883174896,28.809389114379883,1.2417060136795044,LANEFOLLOW,walker,none,False,stop,False,,False,18.056559096012634
Object in Road,Pedestrian,run_4,105,186031,5.25,1.6630580928764642,4.959764227488034,pedestrian,9.14799539744854,64,317,0,5,0,0,0,0,0,3.008209716881538e-07,0.9997156262397766,3.805417634339392e-07,0.00028369619394652545,2.0011346340179443,slow,slow,False,0.75,0.0,0.29600000381469727,28.56072235107422,0.3014048933982849,LANEFOLLOW,walker,none,False,stop,False,,False,5.586291978353351
Object in Road,Pedestrian,run_4,110,186036,5.5,2.940593451702096,4.949997959978672,pedestrian,8.572428151965141,0,777,0,0,0,0,0,0,0,1.0054620815935778e-06,0.9776430130004883,5.456320764096745e-07,0.022355331107974052,2.0894196033477783,slow,slow,False,0.0,1.0,0.296999990940094,27.946327209472656,-1.5540506839752197,LANEFOLLOW,walker,none,False,stop,False,,False,2.9636003873341132
Object in Road,Pedestrian,run_4,115,186041,5.75,2.756319935522352,3.7604240082350753,pedestrian,7.822967931628227,189,276,0,19,0,0,0,0,0,2.1504257574633812e-07,0.0005730885313823819,1.213175124803456e-07,0.9994266033172607,5.997705936431885,go_fast,slow,True,0.75,0.0,0.3310000002384186,26.982418060302734,-3.851613998413086,LANEFOLLOW,walker,none,False,stop,False,,False,2.887973252074071
Object in Road,Pedestrian,run_4,120,186046,6.0,2.961164971460151,3.853760094588799,pedestrian,7.163266584277153,226,61,0,9,0,0,0,0,0,6.220045634108828e-07,0.0010982286185026169,9.394676681040437e-07,0.9989001750946045,5.99560022354126,go_fast,go_fast,False,0.75,0.0,0.2630000114440918,25.935562133789062,-6.032712459564209,LANEFOLLOW,walker,none,False,stop,False,,False,2.4865934677483845
Object in Road,Pedestrian,run_4,125,186051,6.25,4.133933027257665,4.855254608294471,pedestrian,6.29079382121563,49,227,0,17,0,0,0,0,0,0.0009118221350945532,0.00013013038551434875,1.5774363646414713e-06,0.9989564418792725,5.994003772735596,go_fast,go_fast,False,0.75,0.0,0.1469999998807907,24.449344635009766,-8.272987365722656,LANEFOLLOW,walker,none,False,stop,False,,False,1.5805088953186013
Object in Road,Pedestrian,run_4,130,186056,6.5,5.271334578651657,4.550591128268378,pedestrian,5.141497537493706,195,369,0,17,0,0,0,0,0,0.23662588000297546,0.27881956100463867,6.517523615912069e-06,0.48454803228378296,3.464946746826172,go,go_fast,True,0.0,1.0,0.028999999165534973,22.657527923583984,-9.942338943481445,LANEFOLLOW,walker,none,False,stop,False,,False,1.0216493543099268
Object in Road,Pedestrian,run_4,135,186061,6.75,2.4470605851573803,26.899018565550605,pedestrian,4.03888313472271,570,0,0,0,0,0,0,0,0,0.012904486618936062,0.00021032278891652822,6.613462915083801e-07,0.9868844747543335,5.92172908782959,go_fast,go,True,0.75,0.0,-0.0860000029206276,21.281288146972656,-10.457282066345215,LANEFOLLOW,walker,none,False,stop,False,,False,1.7336755314659076
Object in Road,Pedestrian,run_4,140,186066,7.0,1.0371759542758527,5.892144878616973,pedestrian,3.8581203669309616,429,0,0,0,0,0,0,0,0,0.005066281650215387,0.00014328581164591014,4.549951313492784e-07,0.9947899580001831,5.969027519226074,go_fast,go_fast,False,0.75,0.0,-0.09099999815225601,21.129480361938477,-10.376091957092285,LANEFOLLOW,walker,none,False,stop,False,,False,3.850436796145381
Object in Road,Pedestrian,run_4,145,186071,7.25,2.3788199588451637,5.659418561822803,pedestrian,3.4457706660032272,405,93,0,0,0,0,0,0,0,0.4998108744621277,0.002955178963020444,2.8163319711893564e-06,0.4972310960292816,2.989305257797241,go,go_fast,True,0.75,0.0,-0.14399999380111694,20.856689453125,-10.026372909545898,LANEFOLLOW,walker,none,False,stop,False,,False,1.4993123889468614
Object in Road,Pedestrian,run_4,150,186076,7.5,3.628737414214588,5.094937682048276,pedestrian,2.7338709086179733,794,1123,0,0,0,0,0,0,0,0.07549646496772766,0.00021854208898730576,2.57990950558451e-06,0.924282431602478,5.546139240264893,go_fast,go,True,0.75,0.0,-0.19699999690055847,20.477466583251953,-9.169113159179688,LANEFOLLOW,walker,none,False,stop,False,,True,0.770882227200034
Object in Road,Pedestrian,run_4,155,186081,7.75,4.7031154481435555,4.510320627534622,pedestrian,2.3444864004850388,2801,150,0,0,0,0,0,0,0,0.030135100707411766,0.00011184514005435631,6.609321189898765e-06,0.9697464108467102,5.818722248077393,go_fast,go_fast,False,0.75,0.0,-0.1979999989271164,20.041719436645508,-7.627084732055664,LANEFOLLOW,walker,none,False,stop,False,,True,2.2476831187045345
Object in Road,Pedestrian,run_5,0,186626,0.0,1.9600002765655518,9.800003051757812,pedestrian,29.844944402575493,0,0,0,0,0,0,0,0,0,6.926297828613315e-07,0.00013608204608317465,1.875347834356944e-06,0.9998613595962524,5.999446392059326,go_fast,stop,True,0.75,0.0,0.0,49.75056457519531,-0.13987688720226288,LANEFOLLOW,none,none,True,go,False,,False,
Object in Road,Pedestrian,run_5,5,186631,0.25,0.11209821701050988,12.519777298004447,pedestrian,29.857069417834282,20,0,0,70,0,0,0,0,0,2.99098633149697e-06,5.063237767899409e-05,2.2539973087987164e-06,0.9999440908432007,5.999772548675537,go_fast,go_fast,False,0.75,0.0,0.0,49.75056457519531,-0.13987688720226288,LANEFOLLOW,none,none,True,go,False,,False,
Object in Road,Pedestrian,run_5,10,186636,0.5,0.16076517105112245,0.8133867383161851,pedestrian,29.855566427111626,0,0,0,58,0,0,0,0,0,1.404681370331673e-06,2.6067715225508437e-05,2.705826091187191e-06,0.9999698400497437,5.999878883361816,go_fast,go_fast,False,0.75,0.0,0.0,49.75056457519531,-0.13987688720226288,LANEFOLLOW,none,none,True,go,False,,False,
Object in Road,Pedestrian,run_5,15,186641,0.75,2.568322561305926,6.656513628995675,pedestrian,29.485918447375298,6,0,0,77,0,0,0,0,0,4.627052021533018e-07,2.4041097276494838e-05,1.9799001620413037e-06,0.9999735355377197,5.999895095825195,go_fast,go_fast,False,0.75,0.0,-0.5049999952316284,49.38136291503906,-0.13953135907649994,LANEFOLLOW,none,none,True,go,False,,False,11.5486518841096
Object in Road,Pedestrian,run_5,20,186646,1.0,3.766167881670958,6.238314326864355,pedestrian,28.697225973010063,3,0,0,0,0,0,0,0,0,1.0898946811721544e-06,3.11178264382761e-05,2.3750476429995615e-06,0.9999654293060303,5.999861717224121,go_fast,go_fast,False,0.75,0.0,-0.37599998712539673,48.4261589050293,4.00866174697876,LANEFOLLOW,none,none,True,go,False,,False,8.18694481751837
Object in Road,Pedestrian,run_5,25,186651,1.25,4.9411374300329856,5.142105872877531,pedestrian,27.67080347239971,128,0,0,0,0,0,0,0,0,7.977925520208373e-07,7.966464181663468e-06,1.8113147461917833e-06,0.99998939037323,5.99995756149292,go_fast,go_fast,False,0.75,0.0,-0.2980000078678131,46.229087829589844,11.17813491821289,LANEFOLLOW,none,none,True,go,False,,False,6.248308332207397
Object in Road,Pedestrian,run_5,30,186656,1.5,5.546792641112452,4.368114755789163,pedestrian,26.480225011706352,2,0,0,42,0,0,0,0,0,1.0790676014948986e-06,3.227829438401386e-06,5.063540129413013e-07,0.999995231628418,5.999979496002197,go_fast,go_fast,False,0.75,0.0,-0.16500000655651093,42.89655303955078,17.58303451538086,LANEFOLLOW,none,none,True,go,False,,False,5.649276098060366
Object in Road,Pedestrian,run_5,35,186661,1.75,6.653311786337195,4.309548683606874,pedestrian,25.179661199450493,53,0,0,0,0,0,0,0,0,4.7484216338489205e-05,9.08652782527497e-06,1.3026548231209745e-06,0.9999420642852783,5.999674320220947,go_fast,go_fast,False,0.0,1.0,0.029999999329447746,39.51133728027344,21.613494873046875,LANEFOLLOW,none,none,True,go,False,,False,4.662150421778994
Object in Road,Pedestrian,run_5,40,186666,2.0,6.449314796853569,2.7411107713143203,pedestrian,23.767864629626274,3,48,0,28,0,0,0,0,0,9.92638524621725e-06,2.3357202735496685e-05,2.0405052509886445e-06,0.999964714050293,5.999841213226318,go_fast,go_fast,False,0.04374999925494194,0.0,0.1850000023841858,37.72911071777344,21.819992065429688,LANEFOLLOW,none,none,True,go,False,,False,4.400173295711264
Object in Road,Pedestrian,run_5,45,186671,2.25,5.567282483916201,4.891078071091605,pedestrian,22.48000757396221,29,0,0,0,0,0,0,0,0,1.4882609775668243e-06,1.529739711259026e-05,6.298992957454175e-06,0.9999768733978271,5.999910831451416,go_fast,go_fast,False,0.75,0.0,0.21799999475479126,37.787025451660156,18.90593719482422,LANEFOLLOW,none,none,True,go,False,,False,4.514255288309037
Object in Road,Pedestrian,run_5,50,186676,2.5,5.602187574151637,4.443750255062603,pedestrian,21.23665277659893,32,40,0,17,0,0,0,0,0,4.174828063696623e-06,5.9990521549480036e-05,2.452141052344814e-05,0.9999113082885742,5.999661445617676,go_fast,go_fast,False,0.75,0.0,0.20999999344348907,38.203739166259766,14.79734992980957,LANEFOLLOW,none,none,True,go,False,,False,4.068499238223803
Object in Road,Pedestrian,run_5,55,186681,2.75,6.463248276832367,4.396834073664266,pedestrian,19.82288210093975,0,0,0,0,0,0,0,0,0,4.392839400679804e-06,1.3381499229581095e-05,2.5803206881391816e-05,0.9999563694000244,5.999842166900635,go_fast,go_fast,False,0.0,0.0,0.1770000010728836,38.12825012207031,10.377456665039062,LANEFOLLOW,none,none,True,go,False,,False,3.2086530633812926
Object in Road,Pedestrian,run_5,60,186686,3.0,6.550187742457103,2.9752231598664216,pedestrian,18.229290410876274,90,48,0,0,0,0,0,0,0,4.6414626808655157e-07,6.54314317216631e-06,1.889457598736044e-05,0.9999741315841675,5.999914169311523,go_fast,go_fast,False,0.05624999850988388,0.0,0.13899999856948853,37.35602569580078,6.297147750854492,LANEFOLLOW,none,none,True,go,False,,False,2.869889426122472
Object in Road,Pedestrian,run_5,65,186691,3.25,6.042444557037633,2.9864027164107907,pedestrian,16.690817281603813,149,79,0,0,0,0,0,0,0,5.601805810329097e-07,2.3982713173609227e-05,0.0003182252694386989,0.9996572732925415,5.998946666717529,go_fast,go_fast,False,0.05624999850988388,0.0,0.05700000002980232,36.17894744873047,3.1443727016448975,LANEFOLLOW,walker,none,False,stop,False,,False,2.823566002060248
Object in Road,Pedestrian,run_5,70,186696,3.5,5.490562985627091,2.289870917572972,pedestrian,15.27690164744854,19,28,0,28,0,0,0,0,0,3.584998182759591e-07,9.435115316591691e-06,8.223119948524982e-05,0.9999079704284668,5.99971342086792,go_fast,go_fast,False,0.75,0.0,-0.039000000804662704,34.83521270751953,1.7191462516784668,LANEFOLLOW,walker,none,False,stop,False,,False,2.850408059804821
Object in Road,Pedestrian,run_5,75,186701,3.75,5.329121136802315,1.3869207369039511,pedestrian,13.98087827861309,123,25,0,35,0,0,0,0,0,5.862452212568314e-07,2.271887569804676e-05,0.0008024823036976159,0.999174177646637,5.997498035430908,go_fast,go_fast,False,0.75,0.0,0.007000000216066837,33.49110794067383,2.0184292793273926,LANEFOLLOW,walker,none,False,stop,False,,False,2.7304082966233576
